ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
14.7605442176871,6.8318041798576,2.70789350222848,4.53017268126592,94.611127378693,F-mini ON
15.5349284541403,6.31706574876313,3.49820548909219,4.57523101231568,104.321659707653,F-mini ON
15.4790757682383,6.29210312428213,3.54330283837673,4.57919361805189,115.028844763669,F-mini ON
15.4667604973024,6.2829449650588,3.58714520290875,4.57945073547397,126.834975255801,F-mini ON
14.1119164907342,5.73116212454437,3.59535538353272,4.16832814421355,139.852842834258,F-mini ON
14.0257095941825,5.7081681478254,3.65931269059348,4.19588245299997,154.206815662458,F-mini ON
13.649519117992,5.59243494821225,3.47365704902651,4.1313369967688,170.034026587053,F-mini ON
12.4468918601924,5.13761751098564,2.84992962702322,3.75838303181232,187.485683257289,F-mini ON
10.5915435139573,3.98258114936419,2.09712643678161,3.25190199179536,206.728512710108,F-mini ON
10.4392446633826,4.09259313498867,1.95303776683087,3.00294370065502,227.946354222072,F-mini ON
9.24010086793338,3.6362438273721,1.51215106732348,2.70223904291469,251.341915645649,F-mini ON
7.45808116349988,2.85351326540485,0.990968801313629,2.16135754527468,277.138710009285,F-mini ON
