file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,fr_per_current_mean,fr_per_current_sem,inj_current,n_epochs_per_current,stim_time_s,cell_name,cell_type,cc_quality,extra_mp,orientation,feeding_condition,cell_number,x,y,quadrant
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,12.6666666666667,2.16024689946929,5,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,8.66666666666667,0.816496580927726,7,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,16,3.74165738677394,10,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,14,3.74165738677394,13,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,15.3333333333333,3.2659863237109,19,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,15.3333333333333,4.96655480858378,26,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,22,2.44948974278318,36,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,23.3333333333333,4.54606056566195,50,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,28,5.09901951359278,69,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,35.3333333333333,4.32049379893857,97,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,51.3333333333333,1.63299316185545,134,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,60.6666666666667,3.55902608401044,186,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,74,2.82842712474619,259,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
021026A,30,MultiPulse_Whole_cell_Voltage_clamp,7,11089,1,4277,Left,82.6666666666667,5.71547606649408,360,3,0.5,021026Ac18,ON alpha,high,F,ventral down,HFD,18,-1377,-159,VT
