spot_size,on_spikes,off_spikes,cell_type,cell_id,dataset_name,cell_new_id
1200,136.333333333333,1.66666666666667,ON alpha,"121917Bc6",SpotsMultiSize_CA,2499
30,1.5,0,ON alpha,"121919Ac1",SpotsMultiSize,24100
42,15.5,0,ON alpha,"121919Ac1",SpotsMultiSize,24100
59,29.5,0.5,ON alpha,"121919Ac1",SpotsMultiSize,24100
82,71,0,ON alpha,"121919Ac1",SpotsMultiSize,24100
115,107.5,1,ON alpha,"121919Ac1",SpotsMultiSize,24100
160,159,2.5,ON alpha,"121919Ac1",SpotsMultiSize,24100
224,182,3,ON alpha,"121919Ac1",SpotsMultiSize,24100
314,160.5,1,ON alpha,"121919Ac1",SpotsMultiSize,24100
439,156,3,ON alpha,"121919Ac1",SpotsMultiSize,24100
614,142,0.5,ON alpha,"121919Ac1",SpotsMultiSize,24100
858,129.5,2.5,ON alpha,"121919Ac1",SpotsMultiSize,24100
1200,110.5,2,ON alpha,"121919Ac1",SpotsMultiSize,24100
10,9.33333333333333,7.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
73,17,0.333333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
135,75.3333333333333,2.33333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
198,131,6.33333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
261,112.333333333333,5,ON alpha,"122215Bc11",SpotsMultiSize,24101
323,132.333333333333,8.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
386,113,5.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
448,136.666666666667,10.3333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
511,141.666666666667,13.3333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
574,114.333333333333,6.33333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
636,134,15.3333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
699,117.333333333333,8,ON alpha,"122215Bc11",SpotsMultiSize,24101
762,92.6666666666667,8,ON alpha,"122215Bc11",SpotsMultiSize,24101
824,109,5.33333333333333,ON alpha,"122215Bc11",SpotsMultiSize,24101
887,99,8.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
949,95.6666666666667,5.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
1012,99.3333333333333,12,ON alpha,"122215Bc11",SpotsMultiSize,24101
1075,93,5,ON alpha,"122215Bc11",SpotsMultiSize,24101
1137,99.3333333333333,12.6666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
1200,83,2.66666666666667,ON alpha,"122215Bc11",SpotsMultiSize,24101
30,31.3333333333333,16.3333333333333,ON bursty,"012120Ac1",SpotsMultiSize,251
42,45.3333333333333,15.6666666666667,ON bursty,"012120Ac1",SpotsMultiSize,251
59,56,14.3333333333333,ON bursty,"012120Ac1",SpotsMultiSize,251
82,89.3333333333333,21.6666666666667,ON bursty,"012120Ac1",SpotsMultiSize,251
115,111,23.3333333333333,ON bursty,"012120Ac1",SpotsMultiSize,251
160,112,20.6666666666667,ON bursty,"012120Ac1",SpotsMultiSize,251
224,100.333333333333,18,ON bursty,"012120Ac1",SpotsMultiSize,251
314,24,10,ON bursty,"012120Ac1",SpotsMultiSize,251
439,1.33333333333333,29.6666666666667,ON bursty,"012120Ac1",SpotsMultiSize,251
614,3,29,ON bursty,"012120Ac1",SpotsMultiSize,251
858,17.6666666666667,29,ON bursty,"012120Ac1",SpotsMultiSize,251
1200,15,34.6666666666667,ON bursty,"012120Ac1",SpotsMultiSize,251
30,5,0,ON bursty,"030117Bc13",SpotsMultiSize,252
42,8.66666666666667,0.666666666666667,ON bursty,"030117Bc13",SpotsMultiSize,252
59,23.6666666666667,0.666666666666667,ON bursty,"030117Bc13",SpotsMultiSize,252
82,35.6666666666667,1.33333333333333,ON bursty,"030117Bc13",SpotsMultiSize,252
115,48.3333333333333,1,ON bursty,"030117Bc13",SpotsMultiSize,252
160,53,3,ON bursty,"030117Bc13",SpotsMultiSize,252
224,32,2.33333333333333,ON bursty,"030117Bc13",SpotsMultiSize,252
314,16.3333333333333,1.66666666666667,ON bursty,"030117Bc13",SpotsMultiSize,252
439,11.6666666666667,4.33333333333333,ON bursty,"030117Bc13",SpotsMultiSize,252
614,15.6666666666667,5.66666666666667,ON bursty,"030117Bc13",SpotsMultiSize,252
858,15.6666666666667,7.33333333333333,ON bursty,"030117Bc13",SpotsMultiSize,252
1200,15,5.66666666666667,ON bursty,"030117Bc13",SpotsMultiSize,252
10,1,1,ON bursty,"030415Ac10",SpotsMultiSize1200,253
73,64.6666666666667,2.66666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
135,97.6666666666667,5.33333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
198,84.6666666666667,2.33333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
261,71.3333333333333,7,ON bursty,"030415Ac10",SpotsMultiSize1200,253
323,23.3333333333333,15,ON bursty,"030415Ac10",SpotsMultiSize1200,253
386,0,22.3333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
448,0,23,ON bursty,"030415Ac10",SpotsMultiSize1200,253
511,8,24.6666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
574,6,24,ON bursty,"030415Ac10",SpotsMultiSize1200,253
636,16.3333333333333,23.6666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
699,15,19.6666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
762,23.6666666666667,15.6666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
824,24.3333333333333,17,ON bursty,"030415Ac10",SpotsMultiSize1200,253
887,24,16.3333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
949,24.3333333333333,13,ON bursty,"030415Ac10",SpotsMultiSize1200,253
1012,32,14.3333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
1075,28.3333333333333,20,ON bursty,"030415Ac10",SpotsMultiSize1200,253
1137,28.6666666666667,17.6666666666667,ON bursty,"030415Ac10",SpotsMultiSize1200,253
1200,28.6666666666667,17.3333333333333,ON bursty,"030415Ac10",SpotsMultiSize1200,253
10,1.5,1.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
41,25.75,1.5,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
72,64.75,2.75,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
103,76.5,3,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
134,84.5,3,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
165,85,4,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
196,80.75,4,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
227,75.5,4.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
258,63.25,5.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
289,39.5,8.5,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
321,16.25,15.5,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
352,3,21.5,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
383,1.25,20,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
414,0,20.5,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
445,0,22.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
476,0,23.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
507,4.25,25.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
538,5.25,24.25,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
569,11.25,21,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
600,13.25,21,ON bursty,"030415Ac10",SpotsMultiSize_maxSize600,254
30,17.3333333333333,18.3333333333333,ON bursty,"041619Bc30",SpotsMultiSize,255
42,15.6666666666667,18.3333333333333,ON bursty,"041619Bc30",SpotsMultiSize,255
59,25.3333333333333,20.3333333333333,ON bursty,"041619Bc30",SpotsMultiSize,255
82,32.3333333333333,19.6666666666667,ON bursty,"041619Bc30",SpotsMultiSize,255
115,50.6666666666667,29.3333333333333,ON bursty,"041619Bc30",SpotsMultiSize,255
160,56.3333333333333,36,ON bursty,"041619Bc30",SpotsMultiSize,255
224,58.3333333333333,31.6666666666667,ON bursty,"041619Bc30",SpotsMultiSize,255
314,28.3333333333333,29,ON bursty,"041619Bc30",SpotsMultiSize,255
439,14.6666666666667,31.6666666666667,ON bursty,"041619Bc30",SpotsMultiSize,255
614,9.66666666666667,34.6666666666667,ON bursty,"041619Bc30",SpotsMultiSize,255
858,6.66666666666667,39.6666666666667,ON bursty,"041619Bc30",SpotsMultiSize,255
1200,14.6666666666667,43,ON bursty,"041619Bc30",SpotsMultiSize,255
30,20,0,ON bursty,"052418Ac12",SpotsMultiSize,256
42,37,0.666666666666667,ON bursty,"052418Ac12",SpotsMultiSize,256
59,39.3333333333333,0,ON bursty,"052418Ac12",SpotsMultiSize,256
82,52.6666666666667,0.333333333333333,ON bursty,"052418Ac12",SpotsMultiSize,256
115,52,0.333333333333333,ON bursty,"052418Ac12",SpotsMultiSize,256
160,66,2.33333333333333,ON bursty,"052418Ac12",SpotsMultiSize,256
224,58.3333333333333,3.66666666666667,ON bursty,"052418Ac12",SpotsMultiSize,256
314,44.6666666666667,3.33333333333333,ON bursty,"052418Ac12",SpotsMultiSize,256
439,33.3333333333333,4.66666666666667,ON bursty,"052418Ac12",SpotsMultiSize,256
614,47.6666666666667,4,ON bursty,"052418Ac12",SpotsMultiSize,256
858,37.6666666666667,7.66666666666667,ON bursty,"052418Ac12",SpotsMultiSize,256
1200,34.6666666666667,7,ON bursty,"052418Ac12",SpotsMultiSize,256
30,0,0,ON bursty,"060117Ac15",SpotsMultiSize,257
42,1,0,ON bursty,"060117Ac15",SpotsMultiSize,257
59,2,0,ON bursty,"060117Ac15",SpotsMultiSize,257
82,5.66666666666667,0,ON bursty,"060117Ac15",SpotsMultiSize,257
115,9.66666666666667,0,ON bursty,"060117Ac15",SpotsMultiSize,257
160,30.3333333333333,0.333333333333333,ON bursty,"060117Ac15",SpotsMultiSize,257
224,36.6666666666667,1,ON bursty,"060117Ac15",SpotsMultiSize,257
314,15.3333333333333,0,ON bursty,"060117Ac15",SpotsMultiSize,257
439,9,0,ON bursty,"060117Ac15",SpotsMultiSize,257
614,1.66666666666667,0,ON bursty,"060117Ac15",SpotsMultiSize,257
858,1.33333333333333,0,ON bursty,"060117Ac15",SpotsMultiSize,257
1200,1,0,ON bursty,"060117Ac15",SpotsMultiSize,257
30,10,7,ON bursty,"071317Ac17",SpotsMultiSize,258
42,13.6666666666667,0.333333333333333,ON bursty,"071317Ac17",SpotsMultiSize,258
59,46,3.66666666666667,ON bursty,"071317Ac17",SpotsMultiSize,258
82,57.6666666666667,8.33333333333333,ON bursty,"071317Ac17",SpotsMultiSize,258
115,54.3333333333333,15.3333333333333,ON bursty,"071317Ac17",SpotsMultiSize,258
160,78,7.33333333333333,ON bursty,"071317Ac17",SpotsMultiSize,258
224,71.3333333333333,11.6666666666667,ON bursty,"071317Ac17",SpotsMultiSize,258
314,77.3333333333333,7.66666666666667,ON bursty,"071317Ac17",SpotsMultiSize,258
439,77.3333333333333,9.33333333333333,ON bursty,"071317Ac17",SpotsMultiSize,258
614,67.3333333333333,9.66666666666667,ON bursty,"071317Ac17",SpotsMultiSize,258
858,71.3333333333333,16.6666666666667,ON bursty,"071317Ac17",SpotsMultiSize,258
1200,54.6666666666667,23,ON bursty,"071317Ac17",SpotsMultiSize,258
10,4,3,ON bursty,"072116Ac10",SpotsMultiSize,259
13,6.5,6,ON bursty,"072116Ac10",SpotsMultiSize,259
17,4.75,1.5,ON bursty,"072116Ac10",SpotsMultiSize,259
21,9.5,8.5,ON bursty,"072116Ac10",SpotsMultiSize,259
27,7.75,0.75,ON bursty,"072116Ac10",SpotsMultiSize,259
35,15.25,4.25,ON bursty,"072116Ac10",SpotsMultiSize,259
45,14.5,3.25,ON bursty,"072116Ac10",SpotsMultiSize,259
58,18.5,10,ON bursty,"072116Ac10",SpotsMultiSize,259
75,20.25,6,ON bursty,"072116Ac10",SpotsMultiSize,259
97,22.5,9.25,ON bursty,"072116Ac10",SpotsMultiSize,259
124,10,13,ON bursty,"072116Ac10",SpotsMultiSize,259
160,1,19,ON bursty,"072116Ac10",SpotsMultiSize,259
206,0,12.5,ON bursty,"072116Ac10",SpotsMultiSize,259
265,0,8.25,ON bursty,"072116Ac10",SpotsMultiSize,259
340,2.75,8.25,ON bursty,"072116Ac10",SpotsMultiSize,259
438,6.75,7,ON bursty,"072116Ac10",SpotsMultiSize,259
563,10.25,3.5,ON bursty,"072116Ac10",SpotsMultiSize,259
725,14.25,0.75,ON bursty,"072116Ac10",SpotsMultiSize,259
933,10.75,2,ON bursty,"072116Ac10",SpotsMultiSize,259
1200,13.25,0.5,ON bursty,"072116Ac10",SpotsMultiSize,259
10,5.75,0.25,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
14,0.75,0.5,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
20,13.25,8.5,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
28,9,11,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
39,9.5,0,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
55,30,11.25,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
78,29.75,7,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
110,30,17.75,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
154,27.75,8,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
217,5,4.75,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
306,25.75,5.5,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
430,24.25,0.5,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
606,11.75,2,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
852,0.75,0.75,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
1200,2.75,0.75,ON bursty,"072616Ac6",SpotsMultiSize_brightSpots_fromMean,2510
10,0,13.25,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
14,6.25,0.25,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
20,9.5,3.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
28,8,6.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
39,7.5,10.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
55,9,19.75,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
78,12.25,37.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
110,17.5,29.75,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
154,27.25,22.75,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
217,15.75,28.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
306,0.25,0,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
430,0,0,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
606,1.25,5.75,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
852,0,11.5,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
1200,2.75,11.25,ON bursty,"072616Ac6",SpotsMultiSize_darkSpots,2511
10,0.25,3.75,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
14,0.25,4.25,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
20,4.5,14.5,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
28,12,8,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
39,13.5,2,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
55,27.75,11.5,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
78,31,5.25,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
110,20.5,12,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
154,5.25,10,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
217,0.5,4.25,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
306,0.25,0.25,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
430,6.25,4.75,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
606,11.25,2.75,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
852,8.5,1.75,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
1200,12.5,0.5,ON bursty,"072616Ac6",SpotsMultiSize_fromDark,2512
30,4.33333333333333,5.33333333333333,ON bursty,"081619Ac10",SpotsMultiSize,2513
42,2,2.33333333333333,ON bursty,"081619Ac10",SpotsMultiSize,2513
59,10.3333333333333,0,ON bursty,"081619Ac10",SpotsMultiSize,2513
82,20.6666666666667,0,ON bursty,"081619Ac10",SpotsMultiSize,2513
115,42.3333333333333,0,ON bursty,"081619Ac10",SpotsMultiSize,2513
160,54.6666666666667,0,ON bursty,"081619Ac10",SpotsMultiSize,2513
224,60.3333333333333,8.66666666666667,ON bursty,"081619Ac10",SpotsMultiSize,2513
314,62.6666666666667,4.33333333333333,ON bursty,"081619Ac10",SpotsMultiSize,2513
439,81.3333333333333,2,ON bursty,"081619Ac10",SpotsMultiSize,2513
614,89.6666666666667,8.33333333333333,ON bursty,"081619Ac10",SpotsMultiSize,2513
858,74,4.33333333333333,ON bursty,"081619Ac10",SpotsMultiSize,2513
1200,46.6666666666667,0,ON bursty,"081619Ac10",SpotsMultiSize,2513
30,0.5,0,ON bursty,"081619Ac16",SpotsMultiSize,2514
42,0.666666666666667,0.333333333333333,ON bursty,"081619Ac16",SpotsMultiSize,2514
59,15,2.66666666666667,ON bursty,"081619Ac16",SpotsMultiSize,2514
82,28.6666666666667,3,ON bursty,"081619Ac16",SpotsMultiSize,2514
115,34.5,12.5,ON bursty,"081619Ac16",SpotsMultiSize,2514
160,44.3333333333333,2,ON bursty,"081619Ac16",SpotsMultiSize,2514
224,45,4.5,ON bursty,"081619Ac16",SpotsMultiSize,2514
314,17.6666666666667,2.33333333333333,ON bursty,"081619Ac16",SpotsMultiSize,2514
439,4,2,ON bursty,"081619Ac16",SpotsMultiSize,2514
614,4.5,3,ON bursty,"081619Ac16",SpotsMultiSize,2514
858,15.6666666666667,2,ON bursty,"081619Ac16",SpotsMultiSize,2514
1200,14,0.333333333333333,ON bursty,"081619Ac16",SpotsMultiSize,2514
30,4.5,2,ON bursty,"082319Ac8",SpotsMultiSize,2515
42,5.5,0,ON bursty,"082319Ac8",SpotsMultiSize,2515
59,12.5,1.5,ON bursty,"082319Ac8",SpotsMultiSize,2515
82,21,8.5,ON bursty,"082319Ac8",SpotsMultiSize,2515
115,17,16,ON bursty,"082319Ac8",SpotsMultiSize,2515
160,17,24,ON bursty,"082319Ac8",SpotsMultiSize,2515
224,15.5,28.5,ON bursty,"082319Ac8",SpotsMultiSize,2515
314,20.5,26,ON bursty,"082319Ac8",SpotsMultiSize,2515
439,24.5,15.5,ON bursty,"082319Ac8",SpotsMultiSize,2515
614,26,15,ON bursty,"082319Ac8",SpotsMultiSize,2515
858,22.5,14,ON bursty,"082319Ac8",SpotsMultiSize,2515
1200,24,14.5,ON bursty,"082319Ac8",SpotsMultiSize,2515
16,3.25,0.75,ON bursty,"082416Ac1",SpotsMultiSize,2516
22,2.25,0,ON bursty,"082416Ac1",SpotsMultiSize,2516
30,10.25,4,ON bursty,"082416Ac1",SpotsMultiSize,2516
40,4.5,1,ON bursty,"082416Ac1",SpotsMultiSize,2516
55,10.4,1.4,ON bursty,"082416Ac1",SpotsMultiSize,2516
75,12.75,3,ON bursty,"082416Ac1",SpotsMultiSize,2516
102,22.5,2.5,ON bursty,"082416Ac1",SpotsMultiSize,2516
139,28.5,7.5,ON bursty,"082416Ac1",SpotsMultiSize,2516
189,29.5,6.5,ON bursty,"082416Ac1",SpotsMultiSize,2516
257,30.6,8.4,ON bursty,"082416Ac1",SpotsMultiSize,2516
350,18.5,9.5,ON bursty,"082416Ac1",SpotsMultiSize,2516
476,9.5,10,ON bursty,"082416Ac1",SpotsMultiSize,2516
648,11.25,11,ON bursty,"082416Ac1",SpotsMultiSize,2516
882,16.8,8.4,ON bursty,"082416Ac1",SpotsMultiSize,2516
1200,22.75,11.25,ON bursty,"082416Ac1",SpotsMultiSize,2516
16,0,0.25,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
22,0,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
30,3.25,0.5,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
40,8,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
55,20.75,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
75,34.6,1.4,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
102,47.5,2.5,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
139,55.5,1,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
189,45,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
257,40.25,1,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
350,19.25,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
476,15.5,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
648,13.75,1,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
882,26,2,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
1200,32.75,2.5,ON bursty,"082416Ac3",SpotsMultiSize_Mean0,2517
16,0,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
22,0,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
30,0,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
40,0,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
55,5.25,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
75,25.4,3.8,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
102,31.6,3.2,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
139,36,2,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
189,32.8,1.4,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
257,18,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
350,5.2,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
476,0.5,0,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
648,0,1,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
882,0,1.2,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
1200,14,5.4,ON bursty,"082416Ac3",SpotsMultiSize_Mean0.3,2518
10,0,0,ON bursty,"083116Ac1",SpotsMultiSize,2519
13,16.5,7,ON bursty,"083116Ac1",SpotsMultiSize,2519
17,0,2,ON bursty,"083116Ac1",SpotsMultiSize,2519
21,17,13,ON bursty,"083116Ac1",SpotsMultiSize,2519
27,11.5,8.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
35,17.5,16,ON bursty,"083116Ac1",SpotsMultiSize,2519
45,19,13,ON bursty,"083116Ac1",SpotsMultiSize,2519
58,29,17,ON bursty,"083116Ac1",SpotsMultiSize,2519
75,38.5,21,ON bursty,"083116Ac1",SpotsMultiSize,2519
97,45,9.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
124,43,30,ON bursty,"083116Ac1",SpotsMultiSize,2519
160,31.5,10.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
206,36.5,14.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
265,29.5,17,ON bursty,"083116Ac1",SpotsMultiSize,2519
340,12.5,11,ON bursty,"083116Ac1",SpotsMultiSize,2519
438,26,13,ON bursty,"083116Ac1",SpotsMultiSize,2519
563,19.5,14.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
725,38,38,ON bursty,"083116Ac1",SpotsMultiSize,2519
933,29,27.5,ON bursty,"083116Ac1",SpotsMultiSize,2519
1200,27,34,ON bursty,"083116Ac1",SpotsMultiSize,2519
10,2.25,5.75,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
73,11.75,19,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
135,20,28.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
198,28.3333333333333,20,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
261,33,21,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
323,29.6666666666667,15.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
386,31.6666666666667,15.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
448,37.6666666666667,11.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
511,33,14.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
574,31,18.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
636,34.3333333333333,16.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
699,32.3333333333333,15.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
762,33,15.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
824,33,15.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
887,33.3333333333333,15.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
949,29.3333333333333,14,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
1012,29.6666666666667,13.6666666666667,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
1075,30.6666666666667,16,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
1137,32,20,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
1200,32.6666666666667,15.3333333333333,ON bursty,"090816Bc1",SpotsMultiSize_CellAttached,2520
30,14,16.6666666666667,ON bursty,"092117Bc15",SpotsMultiSize,2521
42,17.6666666666667,16.6666666666667,ON bursty,"092117Bc15",SpotsMultiSize,2521
59,22,16,ON bursty,"092117Bc15",SpotsMultiSize,2521
82,39.6666666666667,15.6666666666667,ON bursty,"092117Bc15",SpotsMultiSize,2521
115,49.3333333333333,14,ON bursty,"092117Bc15",SpotsMultiSize,2521
160,60,15.3333333333333,ON bursty,"092117Bc15",SpotsMultiSize,2521
224,57,21,ON bursty,"092117Bc15",SpotsMultiSize,2521
314,25.3333333333333,22,ON bursty,"092117Bc15",SpotsMultiSize,2521
439,2.33333333333333,36,ON bursty,"092117Bc15",SpotsMultiSize,2521
614,11,32.3333333333333,ON bursty,"092117Bc15",SpotsMultiSize,2521
858,24.3333333333333,34.6666666666667,ON bursty,"092117Bc15",SpotsMultiSize,2521
1200,35,27.3333333333333,ON bursty,"092117Bc15",SpotsMultiSize,2521
30,20.3333333333333,0,ON bursty,"101916Ac11",SpotsMultiSize,2522
39,25,0,ON bursty,"101916Ac11",SpotsMultiSize,2522
51,23,0,ON bursty,"101916Ac11",SpotsMultiSize,2522
66,31.3333333333333,2.33333333333333,ON bursty,"101916Ac11",SpotsMultiSize,2522
